PSD @ YYE. Version 2.0.2.. Simulation on 2023- 5-31   13h55
          X coord          Y coord          Generation          Radius          Time          Local Time

 #            1
         0.32319363         0.58904523       4        0.00147839        0.24694925        0.91234688
         0.32600176         0.58989454       4        0.00293376        0.24695140        0.91234688
         0.32521223         0.58805698       4        0.00200000        0.24695140        0.91234688
         0.32687471         0.58829709       4        0.00167973        0.24695211        0.91234688
         0.32534094         0.58701351       4        0.00200000        0.24695211        0.91234688
         0.32659525         0.58534175       4        0.00208999        0.24695320        0.91234688
         0.32681794         0.58716783       4        0.00183961        0.24695405        0.91234688
         0.32830397         0.58582928       4        0.00200000        0.24695405        0.91234688
         0.32902192         0.58396259       4        0.00200000        0.24695405        0.91234688
         0.32709054         0.58344319       4        0.00200000        0.24695405        0.91234688
         0.32687649         0.58109296       4        0.00235996        0.24695544        0.91234688
         0.32346601         0.57960623       4        0.00372045        0.24695890        0.91234688
         0.32004900         0.57302281       3        0.00741737        0.24697265        0.91234688
         0.31910692         0.55938701       3        0.01366830        0.24701936        0.91234688
         0.31816655         0.53649192       3        0.02291439        0.24715063        0.91234688
         0.36155933         0.53242961       3        0.04358252        0.24762548        0.91234688
         0.32979480         0.56419249       3        0.04492066        0.24812995        0.91234688
         0.32671733         0.55091930       3        0.01362528        0.24817636        0.91234688
         0.30832418         0.57102053       3        0.02724642        0.24836196        0.91234688
         0.28583336         0.58152605       3        0.02482343        0.24851601        0.91234688
         0.24914537         0.56815591       3        0.03904829        0.24889720        0.91234688
         0.27632254         0.64074101       3        0.07750609        0.25039900        0.91234688
         0.29025602         0.65161987       4        0.01767743        0.25047712        0.91234688
         0.28833006         0.65108069       4        0.00200000        0.25047712        0.91234688
